embedding_id,text_sha256,text,roles,dimensions,l2_norm
embedding_01624,ac4255da6fa5eddb822e93cb82a0abf4e48187c0369afa15732021a2009575e6,"In a contemporary disciplinary account, Church involves a formally organised religious institution with leadership, property, membership, and administration.",query:natural_general,3072,1.000296711921692
embedding_01625,942f5e5086f3d549cccf7b8f381085f41fce19133fc84bef879db20679631e99,"In a contemporary disciplinary account, Eucharist involves a communal meal that symbolically remembers a religious founder or event.",query:natural_general,3072,0.9999809861183167
embedding_01626,af9ed81a7ef2a54b3ac147491e2af1b86cefe8430978574dd5e0ea559d22585c,"In a contemporary disciplinary account, agape involves unselfish concern expressed through beneficial action toward others.",query:natural_general,3072,1.0000063180923462
embedding_01627,ebe775084347bf70a9c125b2b6eb7951673e63fadea3c874a6193b0b4999e814,"In a contemporary disciplinary account, atonement involves compensation, apology, or corrective action intended to repair harm.",query:natural_general,3072,1.0000791549682617
embedding_01628,ee332cdbb51c15351b8a990cc7238ebd0ffbabd6efbb9a71165c0240253a6514,"In a contemporary disciplinary account, autonomy involves independent control over one's choices and life plans.",query:natural_general,3072,1.0000935792922974
embedding_01629,ea38936336e004f3a57a9a57c4fa31639873f8085785af95d981f8c937f082ea,"In a contemporary disciplinary account, baptism involves a ritual marking entry into a religious community.",query:natural_general,3072,1.0005736351013184
embedding_01630,18f416c9aec2717b3f8f751a5bbbadef23ce27c3dd3b06052bd932a374777dc9,"In a contemporary disciplinary account, body involves an organism composed of cells, organs, tissues, and physiological systems.",query:natural_general,3072,0.9995620250701904
embedding_01631,f2517a40d51710a042611e7deb133941a9106b45f4a5aa27b902f20fe27955d3,"In a contemporary disciplinary account, care involves provision of professional services intended to maintain or restore health.",query:natural_general,3072,1.0002156496047974
embedding_01632,ba76f6d4b5a04109aa24771aa83febdf37db7ae4268ec1eda74b55052f617c92,"In a contemporary disciplinary account, caritas involves donation or organised relief activity directed toward people in need.",query:natural_general,3072,0.9999098181724548
embedding_01633,b32812a8e9b711aed003adad550a28e3107518fe5604882166639d303962eb15,"In a contemporary disciplinary account, celibacy involves the condition of being unmarried or abstaining from sexual relationships.",query:natural_general,3072,1.000057339668274
embedding_01634,2cff684d17a3a2482ce89cf785967de928a32155d0afab8f352924cfd84f821d,"In a contemporary disciplinary account, charity involves voluntary donation of money, goods, or services to social causes.",query:natural_general,3072,0.9995050430297852
embedding_01635,104fab730f88a7288e09126ce027bea03061fce6e825ac23a0ad45ff7a1bfcb5,"In a contemporary disciplinary account, chastity involves refraining from sexual activity or limiting specified sexual behaviours.",query:natural_general,3072,0.9995861649513245
embedding_01636,004fe20aaf2488753506ce4fa37d8979c88509bfebf31ac406075d8e07bf29fa,"In a contemporary disciplinary account, common good involves the summed welfare, preferences, or measurable benefits of a population.",query:natural_general,3072,0.99982088804245
embedding_01637,991b1de481704fe9b63d0da4df6ceaabc9e8b5bbf4420588460d00a3034dbd37,"In a contemporary disciplinary account, communion involves a feeling of fellowship, closeness, and shared social identity.",query:natural_general,3072,1.0000478029251099
embedding_01638,474f1f69913438650eef3967aadfc89c1caff072f5a0d8171a092225d6f34532,"In a contemporary disciplinary account, communion of saints involves cultural or religious remembrance of deceased ancestors and exemplary community members.",query:natural_general,3072,1.0001709461212158
embedding_01639,66f7750d6d0801bba38b999038e146f54a9a5efb0a0196528b344e1260593ced,"In a contemporary disciplinary account, community involves a group formed through shared interests, identity, location, or activity.",query:natural_general,3072,1.000108003616333
embedding_01640,62234ea9f496ba8eb67818819a0446c3f3f8d0f5e7d53c5f0c2dbd40fdd4c0cf,"In a contemporary disciplinary account, compassion involves emotional concern for distress that motivates supportive behaviour.",query:natural_general,3072,0.999815821647644
embedding_01641,f15527da7d3159abf48b31c44b766a94c0efa4d5282924a3e3114cf8c80e32d1,"In a contemporary disciplinary account, conscience involves private preference and personal sincerity as sufficient moral authority.",query:natural_general,3072,1.0001521110534668
embedding_01642,99796222f0294485bbf5dd4794d82099830ed9120ef19ce8cf4c794eec5cb8d4,"In a contemporary disciplinary account, conversion involves a change in belief, affiliation, preference, or practical position.",query:natural_general,3072,1.000240445137024
embedding_01643,fa2a434365f187669eb88efdbaec9f41bbb917830352801ed3d4f235b9988bff,"In a contemporary disciplinary account, creation involves physical accounts of the universe's origin, development, and structure.",query:natural_general,3072,0.9999402761459351
embedding_01644,84cfd32a9e760de27c661a030a17b799fc7dcbd341fa99322459962bcf5d177d,"In a contemporary disciplinary account, death involves irreversible cessation of integrated vital biological functions.",query:natural_general,3072,1.000144124031067
embedding_01645,5e306f6a7d38543e06ac6ca3292a9af7b60e0c20ca222a93294e456edd5f12b5,"In a contemporary disciplinary account, dependence involves need for assistance because independent functioning or decision-making is limited.",query:natural_general,3072,0.999534010887146
embedding_01646,0d44b86572a239429be1d33f94c475582cba657ac3936c6f4d4b32b6738bce18,"In a contemporary disciplinary account, disability involves limitations in bodily, sensory, cognitive, or social functioning.",query:natural_general,3072,0.9997944831848145
embedding_01647,4fb7c083ed9210638dce407a062c41134834d380082369ea9a2632a873e5409f,"In a contemporary disciplinary account, discernment involves evaluation of options, evidence, risks, and expected outcomes.",query:natural_general,3072,1.0003530979156494
embedding_01648,35328769bddfd868e4cf76909db346763863ebe5906b53554e80f3d238484bf2,"In a contemporary disciplinary account, divine providence involves events attributed primarily to luck, random occurrence, or impersonal circumstance.",query:natural_general,3072,0.9997809529304504
embedding_01649,96f28414bfabc3691731987be92f89ffa0bb10d5231ab4a9d18e46afbd81a0c7,"In a contemporary disciplinary account, doctrine involves an organisation's formally stated policy, strategic position, or governing principle.",query:natural_general,3072,0.9998917579650879
embedding_01650,c40ce8132e2d7ad11de398e9728c55ca25e8c2ad5a5ee211fd6b5b22f3e81fd9,"In a contemporary disciplinary account, dying involves progressive physiological failure associated with terminal illness.",query:natural_general,3072,1.000128984451294
embedding_01651,e1bb469040c89214cce61d13db0a5e95b0b4efc622a693b0d0d5e5176d5dba9c,"In a contemporary disciplinary account, embodiment involves subjective experience of perceiving and acting through a body.",query:natural_general,3072,0.9996274709701538
embedding_01652,91accbbdabed45a0210a12219839f6f02ed787269aee12b40e6cdb59b76fe487,"In a contemporary disciplinary account, eros involves romantic attraction, sexual desire, and longing for intimate union.",query:natural_general,3072,0.9998499751091003
embedding_01653,51a76a4cf31114c6d0e2cb3fb73b8748384c399e94f8ef7a7c3eb6524e497448,"In a contemporary disciplinary account, eternal life involves continued biological survival or lifespan extension without a defined endpoint.",query:natural_general,3072,1.0000418424606323
embedding_01654,9a4d3859c801633d0e211d6a22c71a6ffcf1b298eea1ef05074bb1ae8deeab79,"In a contemporary disciplinary account, euthanasia involves a competent person's autonomous request for medical assistance to end life.",query:natural_general,3072,0.9999346137046814
embedding_01655,8af490203975691e0caa654e104cb794248f1fa42749d707131e8394429bdab1,"In a contemporary disciplinary account, faith involves acceptance of a proposition or confidence in a person without requiring complete evidence.",query:natural_general,3072,0.9996564984321594
embedding_01656,e1aa6c357f7179a353d6616c621a340a2aebb3a473bb0d83ebd1d3f11fbefdb8,"In a contemporary disciplinary account, family involves a household or kinship network described through social roles and residence.",query:natural_general,3072,0.9998463988304138
embedding_01657,6794967686332895c219291a4744acf40c06fb9b7712a0233425c6a0d16b6fa5,"In a contemporary disciplinary account, flourishing involves wellbeing, resilience, positive functioning, and personal growth.",query:natural_general,3072,1.0001274347305298
embedding_01658,1e350e460adce440095a15727eb1ae07e53ac3b3b2d9a1610cb2299aac38544e,"In a contemporary disciplinary account, forgiveness involves reduction of resentment, anger, and distress associated with an offence.",query:natural_general,3072,0.9997286200523376
embedding_01659,f52fd727aa8d35627959a9a7f898bdd28bbe9058bb492d8431cd1b25b0949f91,"In a contemporary disciplinary account, fortitude involves capacity to recover and maintain functioning under stress.",query:natural_general,3072,0.999723494052887
embedding_01660,9f9da6f614bea9fd4968f538433aa099fc59504e55ec38a2a5aca942698949b1,"In a contemporary disciplinary account, freedom involves individual self-determination and control over personal decisions.",query:natural_general,3072,0.9995797276496887
embedding_01661,be2d620a88ce1d4fd0083e0fc14bd7ffc1a2e7dea7c711f0341e20a961cb98c8,"In a contemporary disciplinary account, friendship involves a voluntary interpersonal relationship involving affection and shared activity.",query:natural_general,3072,1.0000078678131104
embedding_01662,3b6a26b3fa7e3a76fbde157429fe73d85bd920f15c14529722f14c40dd43f7d9,"In a contemporary disciplinary account, goodness involves helpful conduct, social approval, and beneficial outcomes.",query:natural_general,3072,1.0005449056625366
embedding_01663,3d5af51501f74e9c943154292b6ed6d4af9f3dbc4bfcf8b741828b6566f0e7da,"In a contemporary disciplinary account, grace involves elegance of movement, poise, courtesy, and social charm.",query:natural_general,3072,0.9997900724411011
embedding_01664,27a9c1e8d66ad2bfcf826ab09d6473c0c072579a6098d480c49f99395d196387,"In a contemporary disciplinary account, grief involves emotional, cognitive, behavioural, and social adaptation following loss.",query:natural_general,3072,0.999695897102356
embedding_01665,e9caa08b94fc7c31e15714181909ff8a64e16837bdf7416a0070292c8f9ef5f3,"In a contemporary disciplinary account, guilt involves an aversive emotion arising from perceived responsibility for wrongdoing.",query:natural_general,3072,0.9999687075614929
embedding_01666,0154c4ec407b8658e09f926d607adfc5e2f5e9d8fcc8da425c9fcced3e7b4a68,"In a contemporary disciplinary account, happiness involves positive affect, life satisfaction, and subjective wellbeing.",query:natural_general,3072,0.9997531771659851
embedding_01667,de4a4cd28f691a34fc496337addb954f86902040bfdbee2c430bcd54dac01f6a,"In a contemporary disciplinary account, healing involves improvement of symptoms, function, or measurable health outcomes.",query:natural_general,3072,0.9998577237129211
embedding_01668,f06a7714c456cbe32796fba7ae07b71f458144ce2dd581af24fdcfe60acc2e42,"In a contemporary disciplinary account, heaven involves a pleasant postmortem realm characterised by reward, happiness, and continued existence.",query:natural_general,3072,1.000241994857788
embedding_01669,db5527860370f7c8feb050538c1c1b0b79f742423e50d34d5e9eb83b6d58a6bd,"In a contemporary disciplinary account, hell involves an afterlife realm in which wrongdoers receive suffering or punishment.",query:natural_general,3072,0.9998577237129211
embedding_01670,61bbf7f0fae1add7889d99181647a65b0b7ef1094316da87c27e5c4c9776fe54,"In a contemporary disciplinary account, hope involves optimistic expectation that a desired future outcome will occur.",query:natural_general,3072,1.0004633665084839
embedding_01671,a01710e7c270ff7129754f2ef05ac813cd5495572e50aa16664c05173725c6ea,"In a contemporary disciplinary account, hospitality involves friendly reception of guests and provision of food, lodging, or service.",query:natural_general,3072,0.9996746182441711
embedding_01672,1c287818dd923f9def924813a098020c5ec989f779357e0c28f4727df0e1f66e,"In a contemporary disciplinary account, human dignity involves the foundational equal status used to support universal human rights.",query:natural_general,3072,0.9998403191566467
embedding_01673,9cbd7a15f26cf4adc5eb17c045f93a749f65157e954839fe66c72e33affee769,"In a contemporary disciplinary account, illness involves disease processes, symptoms, diagnosis, prognosis, and treatment.",query:natural_general,3072,0.9995964765548706
embedding_01674,77b244708155dba543fea50be5c3ae8f36947c504862ae4fbca36675d7cc54f5,"In a contemporary disciplinary account, judgment after death involves a widespread religious image in which souls or deeds receive postmortem evaluation.",query:natural_general,3072,1.0003035068511963
embedding_01675,a4f50c72bebc48c71290a7580e79593898282ee13196a96987a51ba6eab0265e,"In a contemporary disciplinary account, justice involves consistent procedures, impartial decisions, and fair distribution.",query:natural_general,3072,1.0003212690353394
embedding_01676,bd8dadc539a680d90f92d64d14db67a70a236e42d0dc6edac1254376a0a98763,"In a contemporary disciplinary account, justification involves a legal reason that warrants conduct or a judgment that removes liability.",query:natural_general,3072,1.0002917051315308
embedding_01677,b5b1dbaf79ed6b2e8221b5de7ca848c43c26a347db6ccecedaf2337252a529c8,"In a contemporary disciplinary account, law involves rules formally enacted and enforced by political institutions.",query:natural_general,3072,0.9999356865882874
embedding_01678,cd915e26ed40688b6844c9cf75555ff3d54b6de09474dd8d0a0385011d817e93,"In a contemporary disciplinary account, license involves formal permission granted by law or an authorised institution.",query:natural_general,3072,0.99983811378479
embedding_01679,390638f7853986346fc245541094cf535ad6a23c4bedd7b4ee1988f78471de22,"In a contemporary disciplinary account, liturgy involves a prescribed sequence of ceremonial words, gestures, and communal actions.",query:natural_general,3072,0.9994604587554932
embedding_01680,912c4e9b1c2ae75af54ec298dfdfb0bb480034abffd9ec6ee0a7d3f4748166bb,"In a contemporary disciplinary account, love involves affection, attraction, attachment, intimacy, and romantic partnership.",query:natural_general,3072,1.0004230737686157
embedding_01681,d6c7ba89ed7ba72d736eeb9759be49ba088feea4176bad9b891c2886d00cfddf,"In a contemporary disciplinary account, marital fidelity involves agreement to sexual or romantic exclusivity within a partnership.",query:natural_general,3072,1.0003092288970947
embedding_01682,6ff0bd4ac67285b50dfaa0f3840ad4b4ef3febde0bad38fa6aa2a89c9b992f67,"In a contemporary disciplinary account, marriage involves a legally recognised union creating civil rights and obligations.",query:natural_general,3072,1.0000020265579224
embedding_01683,667959916744374452642306c6440b2f9f6923a939eaa46db1248a13da5b6c8a,"In a contemporary disciplinary account, mercy involves reduction or suspension of a penalty that could otherwise be imposed.",query:natural_general,3072,1.0001544952392578
embedding_01684,5f16a80a01331be605f9b9d1302a3093c85effb7e43705b093828cdf2865f8d9,"In a contemporary disciplinary account, miracle involves an unusual event not yet explained by available scientific or statistical models.",query:natural_general,3072,0.99992436170578
embedding_01685,b1fd213f4e9b88afc1e1bee8494b883028ccab78e839b21dbc9cf742bd0634fd,"In a contemporary disciplinary account, moral agency involves cognitive ability to understand options and communicate a decision.",query:natural_general,3072,1.0002210140228271
embedding_01686,626047d8f06a7151a49fd5fccae32dd536524cfb6cecc60697bb789107b21df4,"In a contemporary disciplinary account, natural law involves descriptive regularities governing physical processes in nature.",query:natural_general,3072,0.9999219179153442
embedding_01687,929e7ce786805d8e1cccbefd1a84f33f8d3d66924254894d333dda44daa6a28b,"In a contemporary disciplinary account, neighbour involves a person who lives in an adjacent or nearby location.",query:natural_general,3072,0.9998493194580078
embedding_01688,9bc23888c7db250232d0f3a242f621ccc8a36a57bed81c5856b46e3a06ae161c,"In a contemporary disciplinary account, obedience involves conformity to rules, commands, and organisational authority.",query:natural_general,3072,0.999642014503479
embedding_01689,da1d4fcca7f8c8e1920a34de798b7263229c75fc8c2fc33e7aa7d97920008877,"In a contemporary disciplinary account, original sin involves a broad doctrine that moral corruption or guilt is biologically or personally inherited.",query:natural_general,3072,1.000157117843628
embedding_01690,050036319f0ce24fa357bfd83d3e203234f7e130a5fa2b69ad4d7a6d016a5e1e,"In a contemporary disciplinary account, palliative care involves multidisciplinary treatment of pain, symptoms, and quality-of-life needs.",query:natural_general,3072,1.000374674797058
embedding_01691,b0191e09df652e0fab9c9179ac2f09537e91864faebe5a1148604697210f99ed,"In a contemporary disciplinary account, parenthood involves the social and practical role of raising and caring for a child.",query:natural_general,3072,0.9997760653495789
embedding_01692,4d9492e7f693d2f427e0c179a50d2e83946e28ed679c7e78831f29462c0340d4,"In a contemporary disciplinary account, peace involves a condition in which organised violence or interpersonal conflict is absent.",query:natural_general,3072,0.9997394680976868
embedding_01693,4f909d576c2fcb2fe5fa023c13b4dee438dbdbbbca770b7ee1ee2c73269485c8,"In a contemporary disciplinary account, personhood involves status as an entity recognised as bearing legal rights and duties.",query:natural_general,3072,0.9998090863227844
embedding_01694,43a28a09cc57299bb0c33a38e99c035393eedd13fb4af1443a1c220fef75e57c,"In a contemporary disciplinary account, poverty involves insufficient income or resources relative to an established threshold.",query:natural_general,3072,1.0002930164337158
embedding_01695,f8c6b9a38d78d449737e7a5e4d7516cf620e2808e38d4903cb583c59265ccf7f,"In a contemporary disciplinary account, prayer involves attention-regulation practice focused on present-moment awareness.",query:natural_general,3072,0.9996288418769836
embedding_01696,10c581b827b80269787ab37650f9ec270d9662acba3dacf8b48a12d52fe658e8,"In a contemporary disciplinary account, prudence involves cautious decision-making intended to minimise foreseeable risk.",query:natural_general,3072,0.9998612999916077
embedding_01697,8158f40b9600830b7054855a46c8f29df87a940ac4d7b97dd72bed08613f8143,"In a contemporary disciplinary account, purgatory involves a general intermediate state in which souls undergo testing, cleansing, or preparation after death.",query:natural_general,3072,1.0001369714736938
embedding_01698,ae0180e3957faf4e8c0ae771910ccedca629bbe82845d9f047265e9dc40d81b7,"In a contemporary disciplinary account, reconciliation involves resolution of disagreement and rebuilding of workable interpersonal relations.",query:natural_general,3072,1.0001533031463623
embedding_01699,af7a3924d1cdff3ec482c0029ae48d47bfb320f7b4190054a4a38fb1f051a69e,"In a contemporary disciplinary account, redemption involves repurchase of an asset, repayment of an obligation, or exchange of a financial instrument.",query:natural_general,3072,1.0001049041748047
embedding_01700,5544773b0d98a0dbe3b03f1c9ea4c1fe1778f4cd9cea32675738fb628fbd207d,"In a contemporary disciplinary account, repentance involves negative emotion and remorse concerning a past decision or action.",query:natural_general,3072,0.9994155764579773
embedding_01701,3f238005b9e8984a44982473f59216fc13c80862886362454906e62f3dc79061,"In a contemporary disciplinary account, responsibility involves liability, legal duty, and accountability for conduct.",query:natural_general,3072,0.9999284148216248
embedding_01702,f42f68986585699cd15d3d1d6c9fa729cf9cb22bec61dad6c427811b85cabfd1,"In a contemporary disciplinary account, resurrection involves a broad religious or symbolic image of return, rebirth, revival, or renewed existence.",query:natural_general,3072,0.9997304677963257
embedding_01703,8916e14c1bdb61d2b9e1309f71f2d7275b1d27d51542e76f30ec44e31f7d147f,"In a contemporary disciplinary account, revelation involves the act of making previously hidden information publicly or personally known.",query:natural_general,3072,0.9995489716529846
embedding_01704,9ce6309854a9956b985a30781fdd61bdf4198d9c2d116093327df8c3fe761c7f,"In a contemporary disciplinary account, rights involves enforceable legal claims and protections recognised by institutions.",query:natural_general,3072,0.9999253153800964
embedding_01705,99655e66a326462407cf38fcd41d4b36bb894d271a74f6f3d785ededb04ca49e,"In a contemporary disciplinary account, sacrament involves a sacred ceremony symbolising religious belief or communal identity.",query:natural_general,3072,1.0001648664474487
embedding_01706,df59b2fcd786e32cc343549d21097026ba44d256d6bd7af78b784f5c52b5fb5e,"In a contemporary disciplinary account, salvation involves preservation or rescue from physical danger, loss, or destruction.",query:natural_general,3072,1.0002440214157104
embedding_01707,7307db8a16fb60d428a3faaf063823606d51f108107dc2003704c3d5aa37d5c0,"In a contemporary disciplinary account, sanctification involves deliberate improvement of habits, performance, wellbeing, or personal effectiveness.",query:natural_general,3072,0.9994794130325317
embedding_01708,37842bc4a918c9f2ddd61d19efaf147ad355196020d9ce47130665883fc577b7,"In a contemporary disciplinary account, self-gift involves costly behaviour intended to benefit another person or group.",query:natural_general,3072,0.9994179010391235
embedding_01709,9fd20263c514e746663ce43e1a0dd3c51bffa24a991a5947950cef2d40f1c155,"In a contemporary disciplinary account, sexuality involves sexual identity, attraction, behaviour, and patterns of intimate expression.",query:natural_general,3072,1.0002456903457642
embedding_01710,c078e6caf97a7c7fd4895565ae8dfeef6de47c51d2cd4421a92703b61bae8be5,"In a contemporary disciplinary account, shame involves a self-conscious emotion involving perceived defectiveness and social devaluation.",query:natural_general,3072,0.9999287724494934
embedding_01711,60b58510d11f4084c2d22aa51601c52f38ab9edb31535e0d89914f83d01359b9,"In a contemporary disciplinary account, sin involves violation of a rule, norm, policy, or expected standard of conduct.",query:natural_general,3072,0.9998857378959656
embedding_01712,526e4d9fe0d691aa03a7bd77bfaa77eef0134dd1b2c8f3e676503ee64372a634,"In a contemporary disciplinary account, solidarity involves group unity, mutual support, and shared social identity.",query:natural_general,3072,1.0002082586288452
embedding_01713,05c61d0ed961db62b57546b33d5b64be11aca75eb461c8b6eb435ebac30b79ee,"In a contemporary disciplinary account, soul involves conscious awareness, cognition, memory, and mental processes.",query:natural_general,3072,0.9997457265853882
embedding_01714,34b86b09b4d8728fe1728cb3170ee53a3da01e1cd54fe32c6414ecee3b23c791,"In a contemporary disciplinary account, stewardship involves administration of assets, resources, risks, and organisational responsibilities.",query:natural_general,3072,0.9998658299446106
embedding_01715,1e8f9c1cd4c49603333ed3dc6d0100faa8f3202e56efbd7549e2950703b6ce33,"In a contemporary disciplinary account, subsidiarity involves delegation of decisions from central institutions to local units.",query:natural_general,3072,0.9997733235359192
embedding_01716,3292267a59b39aafbf240ca9a9a5cb0b66bff0d9bf1a2c232f89161e32b88163,"In a contemporary disciplinary account, suffering involves pain severity, distress symptoms, and impairment requiring clinical management.",query:natural_general,3072,1.0000410079956055
embedding_01717,595737aef74f0ba0b3ae57324e647b9db480f62d990ae921c4a5b9d6e356640b,"In a contemporary disciplinary account, suicide involves acute suicide risk, psychological distress, safety planning, and crisis intervention.",query:natural_general,3072,1.0003490447998047
embedding_01718,cfd32dd99a145ca63f74319b805e08993b058d98fbcd13db833436d185196779,"In a contemporary disciplinary account, temperance involves self-control, restraint, and moderation of consumption or behaviour.",query:natural_general,3072,0.9999921321868896
embedding_01719,5aa9ae6f471551a1f986b85e78f85c34c0dfdaceb22a6bb9da7e27ceaf437b4a,"In a contemporary disciplinary account, truth involves correct factual representation and correspondence with observable evidence.",query:natural_general,3072,0.9996312856674194
embedding_01720,81a7c87b66ec3d80fb9bc6827f623de5ca7209626c930a7f196349579b763df6,"In a contemporary disciplinary account, virtue involves socially valued character strengths and positive behavioural tendencies.",query:natural_general,3072,1.000049352645874
embedding_01721,c6169f778ddb0b84dfc394d6a715fa9325211316308890817866661d0b2e62cf,"In a contemporary disciplinary account, vocation involves a personally meaningful occupation or professional career.",query:natural_general,3072,1.0000371932983398
embedding_01722,6f9cb88e14eb4f7da62cee19b8b70f30f4b17a18d578f499e8f90a56aef52640,"In a contemporary disciplinary account, vulnerability involves heightened probability of harm due to exposure and reduced protective capacity.",query:natural_general,3072,1.000464677810669
embedding_01723,2aee67f69a25c95b5fc1b7935e94e8c86f78d71791d6dc46a0de75e138a44ce1,"In a contemporary disciplinary account, work involves contracted labour exchanged for wages, income, and economic production.",query:natural_general,3072,1.0004364252090454
embedding_01724,de88552d90b20f788c225912e55b7ac38b274df37e54031f9dbdd3c9e23870e9,"In the specified comparison register, Church concerns a formally organised religious institution with leadership, property, membership, and administration.",reference:comparison,3072,0.9998698830604553
embedding_01725,57fd582b35203732499c330006d435a10b96d68b0638a69ee60eeda0f3bb0d72,"In the specified comparison register, Eucharist concerns a communal meal that symbolically remembers a religious founder or event.",reference:comparison,3072,0.99983811378479
embedding_01726,2c16801edbac953846173861e9b945b134b683cd44a8d0c0be780e3f8aea98bb,"In the specified comparison register, agape concerns unselfish concern expressed through beneficial action toward others.",reference:comparison,3072,1.0002235174179077
embedding_01727,41ba12920cf45eb5a717a28ac4a92fc1e27bfc4ddb95eee6803600edcdcf812d,"In the specified comparison register, atonement concerns compensation, apology, or corrective action intended to repair harm.",reference:comparison,3072,0.9998552203178406
embedding_01728,04fd6b9bca639fde18331bb8a6c8d291aef3480c16bdcd12b1a2fec07ac8e8d2,"In the specified comparison register, autonomy concerns independent control over one's choices and life plans.",reference:comparison,3072,1.0000779628753662
embedding_01729,fac3d5e1c08fc20f283d44620e412289b29930734d36b2cc0212bd1d70eb2abf,"In the specified comparison register, baptism concerns a ritual marking entry into a religious community.",reference:comparison,3072,0.9997720718383789
embedding_01730,772f7d5bbce2a5fc9a27ba085c35513e73b4fe063f2aa6c2b095b3982c3aa3b2,"In the specified comparison register, body concerns an organism composed of cells, organs, tissues, and physiological systems.",reference:comparison,3072,1.0000386238098145
embedding_01731,15f1e778a8e416a678e5450875b6fe1242f8966e2ce85423d179508d1164f590,"In the specified comparison register, care concerns provision of professional services intended to maintain or restore health.",reference:comparison,3072,1.000058889389038
embedding_01732,22bd88c8d9443e1596196fe5f9f19d02fb5e540e312f28701a010a7eb994d6a2,"In the specified comparison register, caritas concerns donation or organised relief activity directed toward people in need.",reference:comparison,3072,1.000015377998352
embedding_01733,d974d3ec847c43bc4acaa9327715dc108ab33898b088fa551340dd7e59b45605,"In the specified comparison register, celibacy concerns the condition of being unmarried or abstaining from sexual relationships.",reference:comparison,3072,1.0002191066741943
embedding_01734,80f268efae49a025904ec09a31daee4c85230b6f0b948b79267e4177e822f673,"In the specified comparison register, charity concerns voluntary donation of money, goods, or services to social causes.",reference:comparison,3072,1.0002717971801758
embedding_01735,fc9540349730e8a77b14c42e8af932fba0c9a379263644d580d7d215acf45247,"In the specified comparison register, chastity concerns refraining from sexual activity or limiting specified sexual behaviours.",reference:comparison,3072,1.0000094175338745
embedding_01736,dfc11569026983ce4204703a7156a27c6a220ce97c36f2e28967086cf1c63a4e,"In the specified comparison register, common good concerns the summed welfare, preferences, or measurable benefits of a population.",reference:comparison,3072,1.0000183582305908
embedding_01737,de7931ba3fa76cf84c4e92dd6ac3814c10a4864393c2567d4bf3b49df7bca79d,"In the specified comparison register, communion concerns a feeling of fellowship, closeness, and shared social identity.",reference:comparison,3072,1.0000734329223633
embedding_01738,f9208abb69d11db4ed341a5aaace65d872343759e424c83eca39aa0129b02752,"In the specified comparison register, communion of saints concerns cultural or religious remembrance of deceased ancestors and exemplary community members.",reference:comparison,3072,1.0000240802764893
embedding_01739,4e06956c1c5bcf2a56d9f49d4b4ae041822f42d0fe11607fcde7342702f46bc6,"In the specified comparison register, community concerns a group formed through shared interests, identity, location, or activity.",reference:comparison,3072,0.9998545050621033
embedding_01740,bb2a96d755227d536ea2c2d90350bcc3588af1050f5e5356c6ead3ec2f557d51,"In the specified comparison register, compassion concerns emotional concern for distress that motivates supportive behaviour.",reference:comparison,3072,1.000260353088379
embedding_01741,1fd161b89656dbd2b3fadf569a6c911709f2e56e3d590ebf87627b5fe886db1f,"In the specified comparison register, conscience concerns private preference and personal sincerity as sufficient moral authority.",reference:comparison,3072,1.0000931024551392
embedding_01742,8db30e477029d92af15aeb62c1a78901cf214844af82cb41aabcbc4fc18a21ff,"In the specified comparison register, conversion concerns a change in belief, affiliation, preference, or practical position.",reference:comparison,3072,0.9998316168785095
embedding_01743,b661f220f05f8db5ce15ae63f8515c27740121d85f385bc48e762466c67a98cc,"In the specified comparison register, creation concerns physical accounts of the universe's origin, development, and structure.",reference:comparison,3072,1.0000585317611694
embedding_01744,12b7dfb291a790dd1060c3a9b2d8825a6204e3e770832319a85e5e870bcfb22e,"In the specified comparison register, death concerns irreversible cessation of integrated vital biological functions.",reference:comparison,3072,1.000059723854065
embedding_01745,c5dfaabbe1fe0f18b53fc5e442515fdf05d164988c087b2823f4155cc948a981,"In the specified comparison register, dependence concerns need for assistance because independent functioning or decision-making is limited.",reference:comparison,3072,0.9998629689216614
embedding_01746,6107f21732c71facdcbb38cfa4ed9c8e24dae99c19e995b4da4a3925fe9d3aba,"In the specified comparison register, disability concerns limitations in bodily, sensory, cognitive, or social functioning.",reference:comparison,3072,1.0004948377609253
embedding_01747,fd3e01048c6e50605d931797ced13fa1985f50a7fa3d028ead9d8868ccddc4ce,"In the specified comparison register, discernment concerns evaluation of options, evidence, risks, and expected outcomes.",reference:comparison,3072,1.0001558065414429
embedding_01748,3e1916b4fd054a8b2a5a88be4e7ffb7b6eaf564466566d789d91152ef28e1a87,"In the specified comparison register, divine providence concerns events attributed primarily to luck, random occurrence, or impersonal circumstance.",reference:comparison,3072,1.0002297163009644
embedding_01749,b3825e26fafa863e82e6e5fa3af4a4e882346ea89faa3eaf884f319724ce450e,"In the specified comparison register, doctrine concerns an organisation's formally stated policy, strategic position, or governing principle.",reference:comparison,3072,1.0003056526184082
embedding_01750,56092e5f8cc987daa913f08c58bd5621a304a4e413e430474671022f15ebfaf2,"In the specified comparison register, dying concerns progressive physiological failure associated with terminal illness.",reference:comparison,3072,1.0001646280288696
embedding_01751,eda1e9f917629d22480eadf5889067eecaf992b2e46cd5040d2e36338e2b28b2,"In the specified comparison register, embodiment concerns subjective experience of perceiving and acting through a body.",reference:comparison,3072,1.000008225440979
