query_id,audit_id,concept,condition,omitted_reference_id,omitted_reference_group,s_c,s_r,cas,full_cas,cas_change_from_full,same_cas_sign_as_full
love_romantic_attachment_natural_general_p3,love_romantic_attachment,love,natural_general,love_romantic_attachment_r_1,comparison,0.3973355726572419,0.7220721364697098,-0.3247365638124679,-0.2942392349002351,-0.03049732891223278,True
love_romantic_attachment_natural_general_p3,love_romantic_attachment,love,natural_general,love_romantic_attachment_c_1,catholic,0.3902338395707318,0.691574807557477,-0.3013409679867452,-0.2942392349002351,-0.007101733086510076,True
love_romantic_attachment_natural_general_p3,love_romantic_attachment,love,natural_general,love_romantic_attachment_c_2,catholic,0.39593888577383296,0.691574807557477,-0.29563592178364406,-0.2942392349002351,-0.0013966868834089374,True
love_romantic_attachment_natural_general_p3,love_romantic_attachment,love,natural_general,love_romantic_attachment_c_3,catholic,0.40583399262716086,0.691574807557477,-0.28574081493031617,-0.2942392349002351,0.008498419969918958,True
love_romantic_attachment_natural_ambiguous_p1,love_romantic_attachment,love,natural_ambiguous,love_romantic_attachment_c_1,catholic,0.43850797513197265,0.4641230377754329,-0.02561506264346025,0.0016334133715204,-0.027248476014980653,False
love_romantic_attachment_natural_ambiguous_p1,love_romantic_attachment,love,natural_ambiguous,love_romantic_attachment_r_2,comparison,0.4657564511469534,0.44403940570506883,0.021717045441884575,0.0016334133715204,0.020083632070364173,True
love_romantic_attachment_natural_ambiguous_p1,love_romantic_attachment,love,natural_ambiguous,love_romantic_attachment_r_3,comparison,0.4657564511469534,0.4684673923775838,-0.0027109412306303704,0.0016334133715204,-0.00434435460215077,False
love_romantic_attachment_natural_ambiguous_p1,love_romantic_attachment,love,natural_ambiguous,love_romantic_attachment_c_3,catholic,0.4741499724533649,0.4641230377754329,0.010026934677931976,0.0016334133715204,0.008393521306411576,True
love_romantic_attachment_natural_ambiguous_p1,love_romantic_attachment,love,natural_ambiguous,love_romantic_attachment_r_1,comparison,0.4657564511469534,0.47986231524364614,-0.014105864096692733,0.0016334133715204,-0.015739277468213134,False
love_romantic_attachment_natural_ambiguous_p1,love_romantic_attachment,love,natural_ambiguous,love_romantic_attachment_c_2,catholic,0.4846114058555228,0.4641230377754329,0.020488368080089914,0.0016334133715204,0.018854954708569512,True
love_romantic_attachment_natural_ambiguous_p2,love_romantic_attachment,love,natural_ambiguous,love_romantic_attachment_r_1,comparison,0.3484787506444436,0.434014296441104,-0.0855355457966604,-0.1127819725879575,0.0272464267912971,True
love_romantic_attachment_natural_ambiguous_p2,love_romantic_attachment,love,natural_ambiguous,love_romantic_attachment_r_2,comparison,0.3484787506444436,0.47473083309155617,-0.12625208244711256,-0.1127819725879575,-0.01347010985915506,True
love_romantic_attachment_natural_ambiguous_p2,love_romantic_attachment,love,natural_ambiguous,love_romantic_attachment_r_3,comparison,0.3484787506444436,0.4750370401645432,-0.12655828952009957,-0.1127819725879575,-0.013776316932142069,True
love_romantic_attachment_natural_ambiguous_p2,love_romantic_attachment,love,natural_ambiguous,love_romantic_attachment_c_1,catholic,0.3383128066745228,0.46126072323240114,-0.12294791655787835,-0.1127819725879575,-0.010165943969920849,True
love_romantic_attachment_natural_ambiguous_p2,love_romantic_attachment,love,natural_ambiguous,love_romantic_attachment_c_3,catholic,0.3434819557221662,0.46126072323240114,-0.11777876751023492,-0.1127819725879575,-0.00499679492227742,True
love_romantic_attachment_natural_ambiguous_p2,love_romantic_attachment,love,natural_ambiguous,love_romantic_attachment_c_2,catholic,0.36364148953664177,0.46126072323240114,-0.09761923369575937,-0.1127819725879575,0.01516273889219813,True
love_romantic_attachment_natural_ambiguous_p3,love_romantic_attachment,love,natural_ambiguous,love_romantic_attachment_r_3,comparison,0.3673476633596647,0.4601765285869597,-0.092828865227295,-0.105033191528795,0.012204326301500007,True
love_romantic_attachment_natural_ambiguous_p3,love_romantic_attachment,love,natural_ambiguous,love_romantic_attachment_r_1,comparison,0.3673476633596647,0.47611479859811134,-0.10876713523844667,-0.105033191528795,-0.0037339437096516603,True
love_romantic_attachment_natural_ambiguous_p3,love_romantic_attachment,love,natural_ambiguous,love_romantic_attachment_r_2,comparison,0.3673476633596647,0.48085123748030856,-0.11350357412064388,-0.105033191528795,-0.008470382591848874,True
love_romantic_attachment_natural_ambiguous_p3,love_romantic_attachment,love,natural_ambiguous,love_romantic_attachment_c_1,catholic,0.3591987024546268,0.4723808548884598,-0.113182152433833,-0.105033191528795,-0.008148960905038,True
love_romantic_attachment_natural_ambiguous_p3,love_romantic_attachment,love,natural_ambiguous,love_romantic_attachment_c_3,catholic,0.36692370784393524,0.4723808548884598,-0.10545714704452458,-0.105033191528795,-0.0004239555157295738,True
love_romantic_attachment_natural_ambiguous_p3,love_romantic_attachment,love,natural_ambiguous,love_romantic_attachment_c_2,catholic,0.37592057978043203,0.4723808548884598,-0.0964602751080278,-0.105033191528795,0.008572916420767213,True
love_romantic_attachment_label_free_theological_p1,love_romantic_attachment,love,label_free_theological,love_romantic_attachment_c_1,catholic,0.7197971172711186,0.4557744121880969,0.2640227050830217,0.2863977087910606,-0.022375003708038854,True
love_romantic_attachment_label_free_theological_p1,love_romantic_attachment,love,label_free_theological,love_romantic_attachment_c_2,catholic,0.7481630598428425,0.4557744121880969,0.2923886476547456,0.2863977087910606,0.005990938863685014,True
love_romantic_attachment_label_free_theological_p1,love_romantic_attachment,love,label_free_theological,love_romantic_attachment_c_3,catholic,0.7585561858235117,0.4557744121880969,0.3027817736354148,0.2863977087910606,0.01638406484435423,True
love_romantic_attachment_label_free_theological_p1,love_romantic_attachment,love,label_free_theological,love_romantic_attachment_r_1,comparison,0.7421721209791575,0.44577342245122625,0.29639869852793127,0.2863977087910606,0.010000989736870691,True
love_romantic_attachment_label_free_theological_p1,love_romantic_attachment,love,label_free_theological,love_romantic_attachment_r_2,comparison,0.7421721209791575,0.4458387683649926,0.29633335261416494,0.2863977087910606,0.009935643823104356,True
love_romantic_attachment_label_free_theological_p1,love_romantic_attachment,love,label_free_theological,love_romantic_attachment_r_3,comparison,0.7421721209791575,0.47571104574807177,0.26646107523108575,0.2863977087910606,-0.019936633559974826,True
love_romantic_attachment_label_free_theological_p2,love_romantic_attachment,love,label_free_theological,love_romantic_attachment_c_3,catholic,0.7588209337536942,0.39172813483944213,0.36709279891425206,0.3972579616290542,-0.03016516271480213,True
love_romantic_attachment_label_free_theological_p2,love_romantic_attachment,love,label_free_theological,love_romantic_attachment_c_1,catholic,0.8016881147720571,0.39172813483944213,0.409959979932615,0.3972579616290542,0.012702018303560825,True
love_romantic_attachment_label_free_theological_p2,love_romantic_attachment,love,label_free_theological,love_romantic_attachment_c_2,catholic,0.8064492408797377,0.39172813483944213,0.41472110604029555,0.3972579616290542,0.01746314441124136,True
love_romantic_attachment_label_free_theological_p2,love_romantic_attachment,love,label_free_theological,love_romantic_attachment_r_2,comparison,0.7889860964684964,0.3775081083060756,0.41147798816242076,0.3972579616290542,0.01422002653336657,True
love_romantic_attachment_label_free_theological_p2,love_romantic_attachment,love,label_free_theological,love_romantic_attachment_r_3,comparison,0.7889860964684964,0.3922034433787822,0.39678265308971417,0.3972579616290542,-0.0004753085393400247,True
love_romantic_attachment_label_free_theological_p2,love_romantic_attachment,love,label_free_theological,love_romantic_attachment_r_1,comparison,0.7889860964684964,0.4054728528334687,0.3835132436350277,0.3972579616290542,-0.01374471799402649,True
love_romantic_attachment_label_free_theological_p3,love_romantic_attachment,love,label_free_theological,love_romantic_attachment_c_1,catholic,0.7272081062315411,0.48618126862822714,0.24102683760331395,0.2685423017364245,-0.027515464133110568,True
love_romantic_attachment_label_free_theological_p3,love_romantic_attachment,love,label_free_theological,love_romantic_attachment_c_2,catholic,0.7583858879087212,0.48618126862822714,0.27220461928049405,0.2685423017364245,0.0036623175440695377,True
love_romantic_attachment_label_free_theological_p3,love_romantic_attachment,love,label_free_theological,love_romantic_attachment_c_3,catholic,0.7785767169536926,0.48618126862822714,0.29239544832546543,0.2685423017364245,0.02385314658904092,True
love_romantic_attachment_label_free_theological_p3,love_romantic_attachment,love,label_free_theological,love_romantic_attachment_r_2,comparison,0.7547235703646517,0.4165713091785703,0.3381522611860813,0.2685423017364245,0.06960995944965681,True
love_romantic_attachment_label_free_theological_p3,love_romantic_attachment,love,label_free_theological,love_romantic_attachment_r_3,comparison,0.7547235703646517,0.5208751033460914,0.2338484670185602,0.2685423017364245,-0.0346938347178643,True
love_romantic_attachment_label_free_theological_p3,love_romantic_attachment,love,label_free_theological,love_romantic_attachment_r_1,comparison,0.7547235703646517,0.5210973933600195,0.23362617700463217,0.2685423017364245,-0.03491612473179234,True
love_romantic_attachment_explicit_catholic_p1,love_romantic_attachment,love,explicit_catholic,love_romantic_attachment_c_1,catholic,0.8554016155889774,0.36741765617293637,0.48798395941604106,0.5006731032286158,-0.012689143812574744,True
love_romantic_attachment_explicit_catholic_p1,love_romantic_attachment,love,explicit_catholic,love_romantic_attachment_c_3,catholic,0.8733565999648041,0.36741765617293637,0.5059389437918678,0.5006731032286158,0.005265840563251967,True
love_romantic_attachment_explicit_catholic_p1,love_romantic_attachment,love,explicit_catholic,love_romantic_attachment_c_2,catholic,0.8755140626508751,0.36741765617293637,0.5080964064779387,0.5006731032286158,0.007423303249322943,True
love_romantic_attachment_explicit_catholic_p1,love_romantic_attachment,love,explicit_catholic,love_romantic_attachment_r_2,comparison,0.8680907594015522,0.34628537539563353,0.5218053840059187,0.5006731032286158,0.021132280777302892,True
love_romantic_attachment_explicit_catholic_p1,love_romantic_attachment,love,explicit_catholic,love_romantic_attachment_r_1,comparison,0.8680907594015522,0.3700655092759293,0.49802525012562293,0.5006731032286158,-0.00264785310299287,True
love_romantic_attachment_explicit_catholic_p1,love_romantic_attachment,love,explicit_catholic,love_romantic_attachment_r_3,comparison,0.8680907594015522,0.38590208384724634,0.4821886755543059,0.5006731032286158,-0.01848442767430991,True
love_romantic_attachment_explicit_catholic_p2,love_romantic_attachment,love,explicit_catholic,love_romantic_attachment_c_3,catholic,0.8511071756097749,0.35522049792876126,0.49588667768101363,0.523624606336307,-0.027737928655293398,True
love_romantic_attachment_explicit_catholic_p2,love_romantic_attachment,love,explicit_catholic,love_romantic_attachment_c_1,catholic,0.8909180592944155,0.35522049792876126,0.5356975613656543,0.523624606336307,0.012072955029347243,True
love_romantic_attachment_explicit_catholic_p2,love_romantic_attachment,love,explicit_catholic,love_romantic_attachment_c_2,catholic,0.8945100778910144,0.35522049792876126,0.5392895799622532,0.523624606336307,0.01566497362594621,True
love_romantic_attachment_explicit_catholic_p2,love_romantic_attachment,love,explicit_catholic,love_romantic_attachment_r_2,comparison,0.8788451042650682,0.3346647644378983,0.54418033982717,0.523624606336307,0.020555733490862926,True
love_romantic_attachment_explicit_catholic_p2,love_romantic_attachment,love,explicit_catholic,love_romantic_attachment_r_3,comparison,0.8788451042650682,0.3613484236429081,0.5174966806221601,0.523624606336307,-0.006127925714146887,True
love_romantic_attachment_explicit_catholic_p2,love_romantic_attachment,love,explicit_catholic,love_romantic_attachment_r_1,comparison,0.8788451042650682,0.36964830570547746,0.5091967985595908,0.523624606336307,-0.014427807776716262,True
love_romantic_attachment_explicit_catholic_p3,love_romantic_attachment,love,explicit_catholic,love_romantic_attachment_c_1,catholic,0.8053032185911434,0.4130634336923232,0.3922397848988202,0.418268181537142,-0.026028396638321794,True
love_romantic_attachment_explicit_catholic_p3,love_romantic_attachment,love,explicit_catholic,love_romantic_attachment_c_2,catholic,0.8417013567269914,0.4130634336923232,0.42863792303466824,0.418268181537142,0.01036974149752623,True
love_romantic_attachment_explicit_catholic_p3,love_romantic_attachment,love,explicit_catholic,love_romantic_attachment_c_3,catholic,0.8469902703702606,0.4130634336923232,0.43392683667793747,0.418268181537142,0.015658655140795452,True
love_romantic_attachment_explicit_catholic_p3,love_romantic_attachment,love,explicit_catholic,love_romantic_attachment_r_2,comparison,0.8313316152294652,0.34791244158141554,0.48341917364804965,0.418268181537142,0.06515099211090764,True
love_romantic_attachment_explicit_catholic_p3,love_romantic_attachment,love,explicit_catholic,love_romantic_attachment_r_1,comparison,0.8313316152294652,0.4408560338800505,0.3904755813494147,0.418268181537142,-0.027792600187727334,True
love_romantic_attachment_explicit_catholic_p3,love_romantic_attachment,love,explicit_catholic,love_romantic_attachment_r_3,comparison,0.8313316152294652,0.4504218256155036,0.3809097896139616,0.418268181537142,-0.03735839192318041,True
love_romantic_attachment_integrative_p1,love_romantic_attachment,love,integrative,love_romantic_attachment_c_1,catholic,0.6199374021610596,0.6251009442289209,-0.005163542067861293,0.0139968708895394,-0.019160412957400695,False
love_romantic_attachment_integrative_p1,love_romantic_attachment,love,integrative,love_romantic_attachment_r_2,comparison,0.6390978151184604,0.6088594672741123,0.03023834784434809,0.0139968708895394,0.016241476954808688,True
love_romantic_attachment_integrative_p1,love_romantic_attachment,love,integrative,love_romantic_attachment_c_2,catholic,0.6391917765235908,0.6251009442289209,0.014090832294669897,0.0139968708895394,9.39614051304969e-05,True
love_romantic_attachment_integrative_p1,love_romantic_attachment,love,integrative,love_romantic_attachment_r_3,comparison,0.6390978151184604,0.6193737579390124,0.01972405717944803,0.0139968708895394,0.005727186289908629,True
love_romantic_attachment_integrative_p1,love_romantic_attachment,love,integrative,love_romantic_attachment_c_3,catholic,0.6581642666707306,0.6251009442289209,0.03306332244180965,0.0139968708895394,0.01906645155227025,True
love_romantic_attachment_integrative_p1,love_romantic_attachment,love,integrative,love_romantic_attachment_r_1,comparison,0.6390978151184604,0.647069607473638,-0.007971792355177532,0.0139968708895394,-0.021968663244716934,False
love_romantic_attachment_integrative_p2,love_romantic_attachment,love,integrative,love_romantic_attachment_r_2,comparison,0.5955122187895863,0.5995471545182453,-0.004034935728658984,-0.0620477167732973,0.05801278104463831,True
love_romantic_attachment_integrative_p2,love_romantic_attachment,love,integrative,love_romantic_attachment_c_1,catholic,0.5500994751011512,0.6575599355628836,-0.10746046046173241,-0.0620477167732973,-0.04541274368843511,True
love_romantic_attachment_integrative_p2,love_romantic_attachment,love,integrative,love_romantic_attachment_r_3,comparison,0.5955122187895863,0.6755688241535701,-0.08005660536398385,-0.0620477167732973,-0.01800888859068655,True
love_romantic_attachment_integrative_p2,love_romantic_attachment,love,integrative,love_romantic_attachment_r_1,comparison,0.5955122187895863,0.6975638280168355,-0.10205160922724921,-0.0620477167732973,-0.04000389245395191,True
love_romantic_attachment_integrative_p2,love_romantic_attachment,love,integrative,love_romantic_attachment_c_3,catholic,0.615008647399542,0.6575599355628836,-0.04255128816334164,-0.0620477167732973,0.01949642860995566,True
love_romantic_attachment_integrative_p2,love_romantic_attachment,love,integrative,love_romantic_attachment_c_2,catholic,0.6214285338680658,0.6575599355628836,-0.036131401694817766,-0.0620477167732973,0.02591631507847953,True
love_romantic_attachment_integrative_p3,love_romantic_attachment,love,integrative,love_romantic_attachment_r_2,comparison,0.6243292596820126,0.5714099280750294,0.052919331606983144,0.0287414306080018,0.024177900998981344,True
love_romantic_attachment_integrative_p3,love_romantic_attachment,love,integrative,love_romantic_attachment_c_1,catholic,0.6198313411779801,0.5955878290740108,0.024243512103969356,0.0287414306080018,-0.004497918504032444,True
love_romantic_attachment_integrative_p3,love_romantic_attachment,love,integrative,love_romantic_attachment_c_2,catholic,0.6253027529707533,0.5955878290740108,0.029714923896742573,0.0287414306080018,0.0009734932887407732,True
love_romantic_attachment_integrative_p3,love_romantic_attachment,love,integrative,love_romantic_attachment_c_3,catholic,0.6278536848973041,0.5955878290740108,0.03226585582329333,0.0287414306080018,0.0035244252152915323,True
love_romantic_attachment_integrative_p3,love_romantic_attachment,love,integrative,love_romantic_attachment_r_3,comparison,0.6243292596820126,0.5930485326976932,0.031280726984319385,0.0287414306080018,0.0025392963763175846,True
love_romantic_attachment_integrative_p3,love_romantic_attachment,love,integrative,love_romantic_attachment_r_1,comparison,0.6243292596820126,0.6223050264493097,0.0020242332327028434,0.0287414306080018,-0.026717197375298957,True
friendship_social_bond_bare_p1,friendship_social_bond,friendship,bare,friendship_social_bond_r_3,comparison,0.4367123272381676,0.5002749926820877,-0.06356266544392014,-0.0893583221170397,0.02579565667311956,True
friendship_social_bond_bare_p1,friendship_social_bond,friendship,bare,friendship_social_bond_r_1,comparison,0.4367123272381676,0.5217840977443471,-0.08507177050617948,-0.0893583221170397,0.004286551610860223,True
friendship_social_bond_bare_p1,friendship_social_bond,friendship,bare,friendship_social_bond_r_2,comparison,0.4367123272381676,0.5561528576391872,-0.1194405304010196,-0.0893583221170397,-0.030082208283979894,True
friendship_social_bond_bare_p1,friendship_social_bond,friendship,bare,friendship_social_bond_c_1,catholic,0.4304226239803467,0.5260706493552073,-0.09564802537486061,-0.0893583221170397,-0.006289703257820911,True
friendship_social_bond_bare_p1,friendship_social_bond,friendship,bare,friendship_social_bond_c_3,catholic,0.4332359998718564,0.5260706493552073,-0.0928346494833509,-0.0893583221170397,-0.003476327366311205,True
friendship_social_bond_bare_p1,friendship_social_bond,friendship,bare,friendship_social_bond_c_2,catholic,0.4464783578622996,0.5260706493552073,-0.0795922914929077,-0.0893583221170397,0.009766030624132005,True
friendship_social_bond_natural_general_p1,friendship_social_bond,friendship,natural_general,friendship_social_bond_r_3,comparison,0.5210341575201575,0.6678969232515193,-0.1468627657313618,-0.1864867319187322,0.03962396618737038,True
friendship_social_bond_natural_general_p1,friendship_social_bond,friendship,natural_general,friendship_social_bond_r_2,comparison,0.5210341575201575,0.7058977305209748,-0.18486357300081735,-0.1864867319187322,0.001623158917914841,True
friendship_social_bond_natural_general_p1,friendship_social_bond,friendship,natural_general,friendship_social_bond_r_1,comparison,0.5210341575201575,0.7487680145441749,-0.22773385702401738,-0.1864867319187322,-0.04124712510528519,True
friendship_social_bond_natural_general_p1,friendship_social_bond,friendship,natural_general,friendship_social_bond_c_1,catholic,0.5078352941605593,0.7075208894388897,-0.1996855952783304,-0.1864867319187322,-0.013198863359598217,True
friendship_social_bond_natural_general_p1,friendship_social_bond,friendship,natural_general,friendship_social_bond_c_3,catholic,0.5168226386520625,0.7075208894388897,-0.19069825078682723,-0.1864867319187322,-0.004211518868095038,True
friendship_social_bond_natural_general_p1,friendship_social_bond,friendship,natural_general,friendship_social_bond_c_2,catholic,0.5384445397478506,0.7075208894388897,-0.16907634969103913,-0.1864867319187322,0.01741038222769306,True
friendship_social_bond_natural_general_p2,friendship_social_bond,friendship,natural_general,friendship_social_bond_r_2,comparison,0.5476529306738045,0.6547652493185581,-0.10711231864475357,-0.1946217539560533,0.08750943531129973,True
friendship_social_bond_natural_general_p2,friendship_social_bond,friendship,natural_general,friendship_social_bond_r_3,comparison,0.5476529306738045,0.7548387018558822,-0.2071857711820777,-0.1946217539560533,-0.012564017226024404,True
friendship_social_bond_natural_general_p2,friendship_social_bond,friendship,natural_general,friendship_social_bond_c_1,catholic,0.5181226871698243,0.7422746846298578,-0.22415199746003345,-0.1946217539560533,-0.029530243503980147,True
friendship_social_bond_natural_general_p2,friendship_social_bond,friendship,natural_general,friendship_social_bond_r_1,comparison,0.5476529306738045,0.8172201027151329,-0.2695671720413284,-0.1946217539560533,-0.0749454180852751,True
friendship_social_bond_natural_general_p2,friendship_social_bond,friendship,natural_general,friendship_social_bond_c_3,catholic,0.5574076968043717,0.7422746846298578,-0.18486698782548605,-0.1946217539560533,0.00975476613056725,True
friendship_social_bond_natural_general_p2,friendship_social_bond,friendship,natural_general,friendship_social_bond_c_2,catholic,0.5674284080472174,0.7422746846298578,-0.1748462765826404,-0.1946217539560533,0.019775477373412897,True
friendship_social_bond_natural_general_p3,friendship_social_bond,friendship,natural_general,friendship_social_bond_r_3,comparison,0.5449115516485411,0.7130171162884418,-0.16810556463990067,-0.1912153200817088,0.023109755441808127,True
friendship_social_bond_natural_general_p3,friendship_social_bond,friendship,natural_general,friendship_social_bond_r_2,comparison,0.5449115516485411,0.7191156830574723,-0.1742041314089312,-0.1912153200817088,0.017011188672777594,True
friendship_social_bond_natural_general_p3,friendship_social_bond,friendship,natural_general,friendship_social_bond_r_1,comparison,0.5449115516485411,0.7762478158448358,-0.23133626419629472,-0.1912153200817088,-0.040120944114585916,True
friendship_social_bond_natural_general_p3,friendship_social_bond,friendship,natural_general,friendship_social_bond_c_1,catholic,0.5363337900306646,0.7361268717302499,-0.19979308169958532,-0.1912153200817088,-0.008577761617876517,True
friendship_social_bond_natural_general_p3,friendship_social_bond,friendship,natural_general,friendship_social_bond_c_2,catholic,0.5490273643930821,0.7361268717302499,-0.18709950733716785,-0.1912153200817088,0.004115812744540953,True
friendship_social_bond_natural_general_p3,friendship_social_bond,friendship,natural_general,friendship_social_bond_c_3,catholic,0.5493735005218768,0.7361268717302499,-0.1867533712083731,-0.1912153200817088,0.004461948873335703,True
friendship_social_bond_natural_ambiguous_p1,friendship_social_bond,friendship,natural_ambiguous,friendship_social_bond_c_1,catholic,0.5687713108012435,0.5159224000964051,0.05284891070483844,0.0730258055285365,-0.02017689482369807,True
friendship_social_bond_natural_ambiguous_p1,friendship_social_bond,friendship,natural_ambiguous,friendship_social_bond_c_3,catholic,0.5971108406822179,0.5159224000964051,0.08118844058581276,0.0730258055285365,0.008162635057276255,True
friendship_social_bond_natural_ambiguous_p1,friendship_social_bond,friendship,natural_ambiguous,friendship_social_bond_c_2,catholic,0.6009624653913632,0.5159224000964051,0.08504006529495811,0.0730258055285365,0.012014259766421606,True
friendship_social_bond_natural_ambiguous_p1,friendship_social_bond,friendship,natural_ambiguous,friendship_social_bond_r_2,comparison,0.5889482056249417,0.4978983974662804,0.09104980815866126,0.0730258055285365,0.018024002630124755,True
friendship_social_bond_natural_ambiguous_p1,friendship_social_bond,friendship,natural_ambiguous,friendship_social_bond_r_3,comparison,0.5889482056249417,0.5125635595875973,0.0763846460373444,0.0730258055285365,0.0033588405088079004,True
friendship_social_bond_natural_ambiguous_p1,friendship_social_bond,friendship,natural_ambiguous,friendship_social_bond_r_1,comparison,0.5889482056249417,0.5373052432353376,0.051642962389604086,0.0730258055285365,-0.02138284313893242,True
friendship_social_bond_natural_ambiguous_p2,friendship_social_bond,friendship,natural_ambiguous,friendship_social_bond_r_1,comparison,0.4027119980972787,0.4640471728883444,-0.061335174791065705,-0.0902660831768433,0.028930908385777596,True
friendship_social_bond_natural_ambiguous_p2,friendship_social_bond,friendship,natural_ambiguous,friendship_social_bond_r_3,comparison,0.4027119980972787,0.5035748943816335,-0.1008628962843548,-0.0902660831768433,-0.010596813107511496,True
friendship_social_bond_natural_ambiguous_p2,friendship_social_bond,friendship,natural_ambiguous,friendship_social_bond_r_2,comparison,0.4027119980972787,0.5113121765523879,-0.10860017845510922,-0.0902660831768433,-0.01833409527826592,True
friendship_social_bond_natural_ambiguous_p2,friendship_social_bond,friendship,natural_ambiguous,friendship_social_bond_c_1,catholic,0.395460957984046,0.49297808127412196,-0.09751712329007595,-0.0902660831768433,-0.007251040113232646,True
friendship_social_bond_natural_ambiguous_p2,friendship_social_bond,friendship,natural_ambiguous,friendship_social_bond_c_3,catholic,0.4013709333804595,0.49297808127412196,-0.09160714789366248,-0.0902660831768433,-0.0013410647168191764,True
friendship_social_bond_natural_ambiguous_p2,friendship_social_bond,friendship,natural_ambiguous,friendship_social_bond_c_2,catholic,0.41130410292733066,0.49297808127412196,-0.0816739783467913,-0.0902660831768433,0.008592104830052003,True
friendship_social_bond_natural_ambiguous_p3,friendship_social_bond,friendship,natural_ambiguous,friendship_social_bond_r_3,comparison,0.4413645463226175,0.4528827149571915,-0.011518168634574,-0.0314627025107059,0.019944533876131904,True
friendship_social_bond_natural_ambiguous_p3,friendship_social_bond,friendship,natural_ambiguous,friendship_social_bond_r_2,comparison,0.4413645463226175,0.4824934831675224,-0.04112893684490487,-0.0314627025107059,-0.00966623433419897,True
friendship_social_bond_natural_ambiguous_p3,friendship_social_bond,friendship,natural_ambiguous,friendship_social_bond_c_1,catholic,0.43570399309364993,0.4728272488333236,-0.03712325573967368,-0.0314627025107059,-0.005660553228967774,True
friendship_social_bond_natural_ambiguous_p3,friendship_social_bond,friendship,natural_ambiguous,friendship_social_bond_r_1,comparison,0.4413645463226175,0.483105548375257,-0.041741002052639475,-0.0314627025107059,-0.010278299541933572,True
friendship_social_bond_natural_ambiguous_p3,friendship_social_bond,friendship,natural_ambiguous,friendship_social_bond_c_3,catholic,0.44293184865793844,0.4728272488333236,-0.029895400175385167,-0.0314627025107059,0.001567302335320736,True
friendship_social_bond_natural_ambiguous_p3,friendship_social_bond,friendship,natural_ambiguous,friendship_social_bond_c_2,catholic,0.44545779721626433,0.4728272488333236,-0.02736945161705928,-0.0314627025107059,0.004093250893646622,True
friendship_social_bond_label_free_theological_p1,friendship_social_bond,friendship,label_free_theological,friendship_social_bond_c_1,catholic,0.7593096957170031,0.573513858878226,0.1857958368387771,0.2017433928922569,-0.015947556053479806,True
friendship_social_bond_label_free_theological_p1,friendship_social_bond,friendship,label_free_theological,friendship_social_bond_c_3,catholic,0.7806987382500615,0.573513858878226,0.2071848793718355,0.2017433928922569,0.0054414864795785944,True
friendship_social_bond_label_free_theological_p1,friendship_social_bond,friendship,label_free_theological,friendship_social_bond_c_2,catholic,0.7857633213443842,0.573513858878226,0.21224946246615817,0.2017433928922569,0.010506069573901267,True
friendship_social_bond_label_free_theological_p1,friendship_social_bond,friendship,label_free_theological,friendship_social_bond_r_2,comparison,0.775257251770483,0.5682369813613783,0.20702027040910465,0.2017433928922569,0.005276877516847744,True
friendship_social_bond_label_free_theological_p1,friendship_social_bond,friendship,label_free_theological,friendship_social_bond_r_3,comparison,0.775257251770483,0.572598226020423,0.20265902575006,0.2017433928922569,0.0009156328578031059,True
friendship_social_bond_label_free_theological_p1,friendship_social_bond,friendship,label_free_theological,friendship_social_bond_r_1,comparison,0.775257251770483,0.579706369252877,0.195550882517606,0.2017433928922569,-0.006192510374650906,True
friendship_social_bond_label_free_theological_p2,friendship_social_bond,friendship,label_free_theological,friendship_social_bond_c_3,catholic,0.78587743850308,0.5550753454411541,0.2308020930619259,0.251839656223135,-0.021037563161209083,True
friendship_social_bond_label_free_theological_p2,friendship_social_bond,friendship,label_free_theological,friendship_social_bond_c_1,catholic,0.8080301019964149,0.5550753454411541,0.2529547565552608,0.251839656223135,0.0011151003321258068,True
friendship_social_bond_label_free_theological_p2,friendship_social_bond,friendship,label_free_theological,friendship_social_bond_c_2,catholic,0.8268374644933723,0.5550753454411541,0.27176211905221814,0.251839656223135,0.019922462829083165,True
friendship_social_bond_label_free_theological_p2,friendship_social_bond,friendship,label_free_theological,friendship_social_bond_r_2,comparison,0.8069150016642891,0.5433358895502463,0.26357911211404284,0.251839656223135,0.011739455890907857,True
friendship_social_bond_label_free_theological_p2,friendship_social_bond,friendship,label_free_theological,friendship_social_bond_r_3,comparison,0.8069150016642891,0.5450474950577036,0.26186750660658553,0.251839656223135,0.010027850383450554,True
friendship_social_bond_label_free_theological_p2,friendship_social_bond,friendship,label_free_theological,friendship_social_bond_r_1,comparison,0.8069150016642891,0.5768426517155125,0.23007234994877657,0.251839656223135,-0.02176730627435841,True
friendship_social_bond_label_free_theological_p3,friendship_social_bond,friendship,label_free_theological,friendship_social_bond_c_1,catholic,0.7403727135109059,0.5982264865838324,0.14214622692707357,0.1686654104426898,-0.026519183515616218,True
friendship_social_bond_label_free_theological_p3,friendship_social_bond,friendship,label_free_theological,friendship_social_bond_c_2,catholic,0.7774171260443816,0.5982264865838324,0.17919063946054925,0.1686654104426898,0.010525229017859461,True
friendship_social_bond_label_free_theological_p3,friendship_social_bond,friendship,label_free_theological,friendship_social_bond_c_3,catholic,0.7828858515242791,0.5982264865838324,0.18465936494044677,0.1686654104426898,0.01599395449775698,True
